property_type,tenure,built_year,num_beds,num_baths,size_sqft,lat,lng,price
2,0,2010.0,5.0,4.0,7000,1.2481118,103.8406065,24150000.0
1,0,2016.0,4.0,4.0,1723,1.432231,103.79930106701984,1890000.0
2,2,2023.0,4.0,3.0,1496,1.3123637,103.80327091227252,4410000.0
0,0,1978.0,2.0,2.0,732,1.3091734,103.76862939589668,714000.0
0,0,1998.0,3.0,2.0,990,1.322605,103.73769846049242,639400.0
0,0,1992.0,4.0,2.0,1399,1.39626625,103.90634690201438,775800.0
2,2,2014.0,2.0,2.0,1335,1.31123915,103.82815366202816,4216800.0
2,2,2022.0,3.0,3.0,1249,1.31466445,103.83108413127206,3934400.0
2,2,2017.0,2.0,2.0,1066,1.30348325,103.82468956573264,3685500.0
0,0,1996.0,4.0,2.0,1291,1.3098306,103.8837509,1059300.0
1,0,2016.0,3.0,3.0,1152,1.4438513,103.81992431665668,1510800.0
2,0,2026.0,2.0,2.0,731,1.2739587,103.84363531310518,1751400.0
1,2,2006.0,6.0,2.0,3100,1.33288635,103.87806987695949,3969000.0
2,2,2025.0,2.0,2.0,700,1.310429,103.80282102340084,1869000.0
1,0,2011.0,4.0,4.0,2500,1.2744919,103.8359531,7350000.0
2,0,2003.0,4.0,3.0,1561,1.3114588,103.9394844365832,2961000.0
0,0,1992.0,3.0,2.0,1001,1.4007618,103.914711,566000.0
2,0,2011.0,5.0,5.0,7524,1.2667184,103.811492599035,15015000.0
2,2,2022.0,1.0,1.0,463,1.3443339,103.8786904,1029000.0
2,2,2014.0,6.0,6.0,7015,1.3171727,103.922284,8998500.0
1,0,2022.0,5.0,7.0,4445,1.36703,103.88996647282468,4305000.0
2,0,2020.0,2.0,2.0,807,1.29453905,103.80681011274731,1449000.0
0,0,1992.0,3.0,2.0,1184,1.3955935,103.8990262464462,630000.0
0,0,1985.0,4.0,2.0,1550,1.3614167,103.9580841,866200.0
0,0,1992.0,4.0,2.0,1571,1.3738504,103.8753976,1155000.0
2,0,2026.0,1.0,1.0,441,1.2739587,103.84363531310518,1415400.0
2,0,2023.0,1.0,1.0,431,1.28301625,103.83988698554164,1290400.0
0,0,1992.0,3.0,2.0,1216,1.399258,103.88873808620733,721200.0
2,0,2021.0,4.0,4.0,1733,1.29314065,103.83767042389816,5040000.0
2,2,2023.0,1.0,1.0,581,1.3123637,103.80327091227252,1533000.0
0,0,1978.0,3.0,2.0,1001,1.31895745,103.7646363538772,1018500.0
1,1,1987.0,5.0,4.0,3500,1.3826042,103.8610342,6594000.0
2,0,2022.0,2.0,1.0,635,1.3178829,103.90317670322858,1554000.0
2,0,2004.0,3.0,3.0,1281,1.2665537,103.81519184203198,2519000.0
2,0,2023.0,2.0,1.0,614,1.3124025,103.84117158557598,1715700.0
2,0,2009.0,2.0,2.0,958,1.30632505,103.8642752,1806000.0
1,0,2017.0,4.0,3.0,1249,1.43200585,103.80079993797892,1521300.0
0,0,1992.0,4.0,2.0,1507,1.3732074,103.8851536,871500.0
2,2,2023.0,2.0,2.0,818,1.3123637,103.80327091227252,2499000.0
2,0,2024.0,2.0,1.0,624,1.29988105,103.88811428633838,1848000.0
2,0,2026.0,1.0,1.0,484,1.369097,103.833145230925,997500.0
2,0,2026.0,3.0,3.0,1744,1.2739587,103.84363531310518,6990900.0
0,0,1992.0,3.0,2.0,1184,1.4085085,103.8919886,645800.0
2,0,2024.0,3.0,2.0,915,1.3711071,103.90006004104973,1680000.0
0,0,1992.0,3.0,2.0,1119,1.3850886,103.74092066788272,514500.0
2,0,2003.0,2.0,1.0,732,1.2780711500000002,103.84245669904516,1563300.0
2,0,2015.0,2.0,2.0,969,1.3654375,103.8296749,1795500.0
2,0,2023.0,2.0,3.0,818,1.3027702,103.8694351,2281000.0
0,0,1980.0,3.0,2.0,1000,1.3683445,103.84774419843228,1050000.0
2,0,2024.0,3.0,3.0,1206,1.29988105,103.88811428633838,2918000.0
1,2,2025.0,6.0,6.0,3003,1.30062,103.892783,9834300.0
2,0,2024.0,3.0,3.0,1647,1.3533168,103.7896255,3452400.0
0,0,1992.0,3.0,2.0,1022,1.34410145,103.7463929162677,777000.0
2,0,2024.0,5.0,5.0,1668,1.4417104,103.82765897017129,2633400.0
2,0,2011.0,5.0,4.0,6835,1.2667184,103.811492599035,19740000.0
1,2,2004.0,7.0,7.0,4080,1.3545573,103.8613918,6615000.0
2,2,2025.0,4.0,2.0,1141,1.3131859,103.8996932,2368500.0
2,0,2023.0,2.0,2.0,818,1.3027702,103.8694351,2528400.0
2,0,2026.0,2.0,2.0,829,1.29142015,103.84426811480154,2373000.0
2,2,2024.0,4.0,2.0,1335,1.3087662,103.8090654,3570000.0
0,0,2004.0,3.0,2.0,1334,1.44555165,103.77171302253086,627900.0
0,0,1992.0,3.0,2.0,1022,1.4008538,103.91133981596975,682500.0
2,2,2020.0,3.0,2.0,904,1.3277879,103.906278221509,1680000.0
1,0,2027.0,3.0,2.0,969,1.4349279,103.8452818,1197000.0
0,0,1980.0,3.0,2.0,1259,1.3555082,103.84864209151976,776000.0
1,2,1990.0,4.0,4.0,2243,1.31322485,103.8231936803604,4725000.0
0,0,1992.0,3.0,2.0,1206,1.377017,103.7401962,714000.0
0,0,2017.0,4.0,2.0,1742,1.33472135,103.86559484959862,1049000.0
2,2,2022.0,1.0,1.0,463,1.3443339,103.8786904,1194900.0
0,0,1992.0,4.0,3.0,1625,1.3524952,103.8890035,892500.0
2,0,2026.0,4.0,3.0,1378,1.31113475,103.85239421292472,2884400.0
0,0,2017.0,3.0,2.0,1292,1.3230565,103.88769480968516,850500.0
2,2,2015.0,2.0,2.0,1765,1.36291475,103.88355499174462,1995000.0
2,2,2024.0,5.0,4.0,1884,1.3393381,103.7638932,4438400.0
1,2,2005.0,4.0,7.0,5500,1.3577902,103.8683301,5985000.0
2,0,2016.0,3.0,3.0,1313,1.2773432,103.8456501,4305000.0
0,0,1985.0,3.0,3.0,1571,1.36750085,103.95705945101432,932400.0
2,0,2023.0,4.0,4.0,1496000,1.304855,103.77377633404797,3040800.0
0,0,1980.0,3.0,2.0,1109,1.34388045,103.85508673340044,714000.0
0,0,1998.0,3.0,2.0,1119,1.33976675,103.69403638068223,577500.0
1,2,2025.0,6.0,6.0,6376,1.30062,103.892783,9834300.0
2,0,2026.0,2.0,1.0,657,1.327839,103.94564371237811,945000.0
2,0,2019.0,1.0,1.0,538,1.3314346,103.86703766062728,1018500.0
0,0,1992.0,3.0,2.0,1044,1.38526315,103.89918960780244,627900.0
1,0,2022.0,5.0,7.0,4865,1.36703,103.88996647282468,4229400.0
2,0,2026.0,2.0,2.0,829,1.29142015,103.84426811480154,2337300.0
0,0,2017.0,2.0,2.0,731,1.3086386499999998,103.78421974813246,761200.0
0,0,1992.0,2.0,2.0,689,1.3760309,103.7710916,386400.0
1,2,2006.0,5.0,4.0,4200,1.33198165,103.87447457471669,7741600.0
2,2,2023.0,1.0,1.0,474,1.3123637,103.80327091227252,1249500.0
1,2,2008.0,5.0,6.0,8000,1.3225998,103.83573811602524,10697400.0
2,2,2025.0,4.0,3.0,2056,1.29410615,103.83673469533848,6905800.0
2,0,2015.0,2.0,2.0,1033,1.3546359,103.8657669,1260000.0
2,2,2014.0,6.0,7.0,7015,1.3171727,103.922284,8872500.0
2,0,2018.0,4.0,4.0,1701,1.29312325,103.8198389700099,4410000.0
2,0,2026.0,2.0,2.0,829,1.29142015,103.84426811480154,2469600.0
1,2,2013.0,5.0,6.0,5300,1.31561545,103.96737603590223,7581000.0
1,1,1995.0,5.0,4.0,3656,1.3812132,103.8767881,5197500.0
2,0,2016.0,2.0,2.0,915,1.2773432,103.8456501,3780000.0
1,1,2008.0,5.0,5.0,6900,1.3726929499999998,103.7699175716839,12999000.0
0,0,1992.0,2.0,2.0,904,1.350828,103.8694869,530200.0
2,0,2023.0,3.0,2.0,883,1.34485525,103.94762009972254,1364000.0
0,0,2011.0,3.0,2.0,1152,1.2759757,103.84120937106636,1491000.0
2,0,2011.0,4.0,6.0,4241,1.23962095,103.83771301051394,9970100.0
2,0,2013.0,3.0,3.0,1475,1.3135245,103.841908,2709000.0
0,0,1992.0,3.0,2.0,1108,1.3785329000000002,103.75094833023108,598500.0
2,2,2022.0,2.0,1.0,635,1.3443339,103.8786904,1555000.0
2,0,2023.0,3.0,2.0,1173,1.3027702,103.8694351,3184600.0
0,0,1988.0,3.0,2.0,1184,1.4453321,103.8199661,577500.0
0,0,1985.0,4.0,2.0,1378,1.3596733,103.95736783859292,701400.0
1,1,1985.0,5.0,5.0,6689,1.3376913,103.7860849,10374000.0
2,2,1970.0,3.0,3.0,1421,1.3058007,103.8351462,3780000.0
2,0,2023.0,1.0,2.0,570,1.28301625,103.83988698554164,1541400.0
2,0,2017.0,2.0,1.0,710,1.31857555,103.76180547850008,1312500.0
2,2,2023.0,2.0,2.0,646,1.318947,103.8475449,1680000.0
0,0,2004.0,4.0,2.0,1463,1.442815,103.7887119,879900.0
2,2,2001.0,4.0,4.0,2885,1.3101001,103.82979304711488,15750000.0
2,2,2004.0,2.0,4.0,1313,1.30030955,103.83061642302155,3465000.0
2,1,1977.0,4.0,3.0,5990,1.3862854,103.9376076,6510000.0
0,0,1985.0,4.0,2.0,1367,1.3514349,103.93123972871037,735000.0
2,2,2025.0,3.0,3.0,1066,1.2937442,103.8466319,2819000.0
0,0,1981.0,2.0,1.0,667,1.33419125,103.8517126084638,472500.0
0,0,1992.0,2.0,2.0,753,1.3702532,103.87100937491638,420000.0
2,2,2017.0,3.0,3.0,2422,1.2971381000000002,103.8389530409632,7713300.0
2,2,2025.0,2.0,2.0,786,1.31730585,103.83260746060152,2727600.0
1,2,1980.0,5.0,5.0,5000,1.3234586,103.807947,13524000.0
0,0,1992.0,3.0,2.0,1109,1.37815895,103.89075065862288,577500.0
2,0,2023.0,4.0,4.0,1464,1.3171376,103.75970123067364,2887500.0
2,2,2022.0,4.0,4.0,1851,1.3443339,103.8786904,3903900.0
2,2,2011.0,2.0,2.0,1173,1.29905165,103.83206970977436,3045000.0
0,0,2004.0,5.0,3.0,2034,1.4408041,103.7938931,1102500.0
2,2,2021.0,3.0,3.0,1087,1.3455515,103.8815143,2225800.0
2,2,2006.0,1.0,2.0,828,1.3564042500000002,103.9680377591946,871500.0
0,0,1988.0,2.0,2.0,796,1.43701245,103.83881188076089,386400.0
2,2,2022.0,4.0,4.0,1744,1.3443339,103.8786904,3689700.0
2,0,2023.0,4.0,3.0,2002,1.3027702,103.8694351,5613300.0
2,2,2022.0,2.0,1.0,700,1.3443339,103.8786904,1643200.0
0,0,1980.0,3.0,2.0,1054,1.3710323,103.84178479655928,576400.0
0,0,1985.0,3.0,2.0,958,1.35810075,103.95052429357916,577500.0
2,2,2025.0,2.0,2.0,807,1.29410615,103.83673469533848,2782500.0
2,2,2024.0,2.0,1.0,710,1.30397875,103.82269161887947,1963500.0
2,2,2023.0,2.0,2.0,775,1.3087662,103.8090654,2477000.0
1,2,2008.0,5.0,4.0,5000,1.3558898,103.8853816,7350000.0
1,0,2000.0,3.0,3.0,1313,1.35112195,103.69668831773896,1260000.0
2,0,2023.0,1.0,1.0,527,1.304855,103.77377633404797,1440600.0
2,2,2025.0,3.0,3.0,1088,1.2937442,103.8466319,2967500.0
2,0,2019.0,2.0,1.0,538,1.27385395,103.84622227889884,1449000.0
2,2,2024.0,4.0,5.0,1722,1.2963944,103.89101386970906,4502400.0
0,0,1988.0,3.0,2.0,1119,1.33902205,103.7724934,703500.0
2,2,2025.0,1.0,1.0,441,1.3136277,103.8831086,892500.0
2,0,2024.0,2.0,1.0,743,1.33869315,103.87174954613296,1786000.0
1,2,2007.0,6.0,4.0,2500,1.4405369,103.82607667170107,4914000.0
2,2,2012.0,2.0,2.0,1410,1.3276482,103.84815613436356,2079000.0
2,0,2020.0,3.0,3.0,1109,1.30705715,103.76849494985083,1974000.0
1,0,2017.0,3.0,2.0,905,1.39704825,103.89393329199906,1312500.0
0,0,1980.0,3.0,2.0,1098,1.3564968,103.8463444,818000.0
0,0,1988.0,3.0,2.0,904,1.42624035,103.848421140429,472500.0
1,2,2002.0,4.0,5.0,3500,1.3321092,103.7918874,9240000.0
2,2,2024.0,3.0,4.0,2207,1.30364895,103.82569707868404,10254300.0
2,0,2025.0,2.0,2.0,743,1.29636395,103.857202171856,2253300.0
2,2,2024.0,1.0,1.0,484,1.2963944,103.89101386970906,1540400.0
0,0,2004.0,2.0,2.0,731,1.4296956,103.7968541742233,472500.0
0,0,1981.0,3.0,2.0,1313,1.33563785,103.84883119246888,1050000.0
0,0,1998.0,2.0,1.0,775,1.3190026,103.7474560441309,344400.0
2,2,2014.0,2.0,2.0,883,1.32716875,103.84194460410724,1837500.0
2,2,2023.0,2.0,2.0,667,1.3159611,103.836848,1941400.0
0,0,1992.0,3.0,2.0,1030,1.35799255,103.87217505577064,564900.0
0,0,1985.0,4.0,2.0,1593,1.3525864,103.95960750366838,871500.0
2,0,2025.0,4.0,5.0,3358,1.3116278,103.79388546155636,10500000.0
2,2,2025.0,1.0,1.0,539,1.2937442,103.8466319,1050000.0
1,2,2001.0,7.0,6.0,3200,1.3230833,103.7712763,4725000.0
0,0,1998.0,3.0,2.0,1496,1.338568,103.72340696185236,798000.0
2,0,2022.0,2.0,2.0,721,1.3178829,103.90317670322858,1638000.0
0,0,1985.0,3.0,2.0,1163,1.35635915,103.9386619,934500.0
2,0,2010.0,5.0,6.0,9000,1.2487474,103.8401255,23100000.0
2,2,2003.0,9.0,10.0,12000,1.3311755,103.7872441,54600000.0
2,0,2024.0,4.0,3.0,1367,1.3707342,103.759633,2223900.0
0,0,2017.0,3.0,2.0,1259,1.31055885,103.7876178585345,819000.0
1,1,2008.0,5.0,5.0,6878,1.3726929499999998,103.7699175716839,10043200.0
2,0,2027.0,4.0,3.0,1572,1.3252767,103.9326308,2940000.0
0,0,1985.0,4.0,2.0,1615,1.37845665,103.93906100711152,903000.0
2,0,2016.0,4.0,5.0,2573,1.2671014,103.81689505,6686400.0
0,0,1988.0,3.0,2.0,1001,1.4180438,103.8405602,618400.0
2,2,2025.0,3.0,3.0,1281,1.31730585,103.83260746060152,3968100.0
2,0,2022.0,1.0,1.0,452,1.3178829,103.90317670322858,976500.0
2,0,2010.0,5.0,6.0,8400,1.2481118,103.8406065,26250000.0
2,2,2022.0,2.0,1.0,678,1.31466445,103.83108413127206,2100000.0
0,0,1992.0,3.0,3.0,1571,1.3512899,103.86779065846642,1260000.0
2,2,2005.0,5.0,5.0,5400,1.3544038,103.8653864,7035000.0
1,1,1997.0,8.0,7.0,6016,1.3764665,103.8500738,5880000.0
0,0,1992.0,3.0,2.0,1184,1.4039974000000002,103.75061442706108,585900.0
2,0,2023.0,3.0,2.0,1507,1.3027702,103.8694351,4082400.0
2,0,2024.0,3.0,2.0,904,1.29841635,103.85717773862802,2516800.0
0,0,1992.0,4.0,2.0,1323,1.378092,103.74309384427048,596400.0
2,2,2017.0,3.0,3.0,1861,1.30348325,103.82468956573264,6804000.0
0,0,1988.0,2.0,2.0,721,1.4273101,103.84172060693253,556500.0
0,0,2010.0,3.0,2.0,990,1.3950306,103.8729167,596400.0
2,0,2026.0,1.0,1.0,431,1.3859375,103.8344656879244,1029000.0
2,0,2016.0,2.0,2.0,775,1.36315395,103.88537251341558,1383900.0
0,0,1992.0,4.0,2.0,1528,1.343642,103.7568157742278,892500.0
2,2,2015.0,1.0,1.0,452,1.32355145,103.8481098,924000.0
2,0,2015.0,2.0,2.0,1055,1.28221375,103.80326062094298,1785000.0
0,0,1998.0,3.0,2.0,1108,1.34033225,103.68787167510052,472500.0
2,0,2023.0,4.0,5.0,2626,1.28301625,103.83988698554164,8837800.0
1,2,2013.0,5.0,4.0,4925,1.3307918,103.7577266,6016500.0
2,2,2009.0,2.0,2.0,850,1.30646595,103.84754111158836,1575000.0
2,0,2026.0,3.0,4.0,1744,1.2739587,103.84363531310518,6825000.0
2,2,2023.0,1.0,1.0,474,1.3123637,103.80327091227252,1401800.0
2,0,2023.0,1.0,1.0,560,1.28301625,103.83988698554164,1747200.0
0,0,1985.0,3.0,2.0,1011,1.3691126,103.9574055,556500.0
2,0,2026.0,2.0,2.0,657,1.3404645,103.88373309629344,1462600.0
1,2,2011.0,5.0,6.0,4320,1.2788952,103.84147365808892,8400000.0
2,0,2026.0,3.0,3.0,1023,1.3707978,103.9469571,1890000.0
1,0,2017.0,4.0,3.0,1152,1.43200585,103.80079993797892,1458300.0
0,0,1985.0,3.0,2.0,1377,1.37492895,103.94150548686916,787500.0
0,0,1992.0,3.0,2.0,1000,1.37641075,103.90116731952452,606900.0
0,0,1985.0,3.0,2.0,1356,1.35093475,103.95395014214134,640500.0
2,2,2022.0,3.0,2.0,915,1.3443339,103.8786904,2226000.0
2,2,2004.0,3.0,3.0,1550,1.3591636,103.96566590988826,1680000.0
0,0,1998.0,3.0,2.0,990,1.3238598,103.73877223955417,693000.0
0,0,1992.0,3.0,2.0,1184,1.3877522,103.7694179,562700.0
1,2,2025.0,6.0,7.0,6353,1.30062,103.892783,9678900.0
2,0,2026.0,5.0,6.0,2788,1.2915415,103.84517442690934,8702400.0
1,1,1991.0,4.0,3.0,2200,1.3878783,103.86746834514064,3885000.0
2,2,2008.0,3.0,5.0,3681,1.30870045,103.8247087542994,11025000.0
0,0,1998.0,2.0,2.0,689,1.3512453,103.72700060559,399000.0
2,0,2023.0,4.0,4.0,1496,1.304855,103.77377633404797,3033300.0
2,2,2018.0,2.0,2.0,700,1.2874124,103.8471138,1260000.0
2,2,2024.0,2.0,2.0,743,1.3396559,103.7686147,1792400.0
1,0,2024.0,3.0,2.0,980,1.38880665,103.8696866241516,1211700.0
0,0,1980.0,2.0,2.0,731,1.36959125,103.85841919318976,504000.0
2,2,2009.0,1.0,1.0,474,1.30646595,103.84754111158836,861000.0
0,0,1980.0,3.0,2.0,1151,1.37852275,103.83848947021876,577500.0
2,0,2009.0,4.0,4.0,2616,1.2455791500000002,103.84382427411552,5439000.0
0,0,2017.0,3.0,2.0,1140,1.30856785,103.79693758944347,1037400.0
1,0,2016.0,3.0,3.0,1238,1.3596434,103.94125902541528,1732500.0
2,2,2025.0,2.0,2.0,786,1.31730585,103.83260746060152,2310000.0
1,0,2022.0,6.0,6.0,4865,1.36703,103.88996647282468,4229400.0
0,0,1992.0,3.0,2.0,990,1.3820531,103.89641858428136,714000.0
0,0,1985.0,3.0,2.0,1001,1.3565805,103.9326163,651000.0
2,0,1998.0,5.0,7.0,4040,1.28553725,103.81714306069205,4515000.0
0,0,1985.0,3.0,2.0,1571,1.3529836,103.93792727936916,1013200.0
2,0,2024.0,1.0,1.0,527,1.29773195,103.8559134735316,1632800.0
0,0,1992.0,2.0,2.0,721,1.3486055,103.8898399,417900.0
2,0,2023.0,2.0,1.0,646,1.30010805,103.84667445597408,1813400.0
1,2,2025.0,6.0,5.0,6300,1.30062,103.892783,10068200.0
0,0,1995.0,3.0,2.0,968,1.3005035,103.7989774479849,984900.0
2,0,2024.0,4.0,3.0,1184,1.4417104,103.82765897017129,1813400.0
2,0,2008.0,1.0,1.0,657,1.28099045,103.85274051881804,1470000.0
2,1,1977.0,5.0,6.0,7535,1.3862854,103.9376076,9030000.0
0,0,1988.0,5.0,2.0,1313,1.3355162,103.7710001900624,945000.0
2,0,2022.0,4.0,3.0,1475,1.3271094,103.7964042,3770300.0
2,2,2022.0,2.0,2.0,732,1.3162896000000002,103.8405759660977,2054800.0
2,0,2026.0,4.0,3.0,1300,1.3859375,103.8344656879244,2835000.0
0,0,1988.0,3.0,2.0,1001,1.44973485,103.83184256181605,619500.0
2,2,2025.0,2.0,2.0,700,1.310429,103.80282102340084,2041200.0
1,2,1993.0,5.0,3.0,4500,1.3272326,103.9535176,7140000.0
2,2,2024.0,3.0,2.0,1432,1.30364895,103.82569707868404,6161400.0
0,0,1988.0,3.0,2.0,1313,1.3354601,103.7709887099376,934500.0
0,0,1988.0,4.0,2.0,1410,1.4501476,103.8157699,651000.0
0,0,1992.0,3.0,2.0,1033,1.3549663,103.8679237,734000.0
2,0,1997.0,4.0,6.0,8000,1.325923,103.7961083,6195000.0
2,0,2011.0,5.0,6.0,6835,1.2667184,103.811492599035,19740000.0
0,0,2004.0,3.0,2.0,1216,1.4470258500000002,103.80338194507084,661500.0
0,0,1988.0,3.0,2.0,990,1.4163557999999998,103.84144701339864,609000.0
0,0,1995.0,3.0,2.0,915,1.30075895,103.79942466626407,1037400.0
2,2,2023.0,3.0,3.0,1356,1.3123637,103.80327091227252,4236800.0
1,0,2010.0,4.0,5.0,4500,1.2487474,103.8401255,8190000.0
2,2,2022.0,4.0,4.0,1291,1.3443339,103.8786904,2914800.0
2,2,2021.0,4.0,3.0,1969,1.3455515,103.8815143,3897600.0
2,0,2024.0,4.0,4.0,1518,1.29988105,103.88811428633838,3931200.0
2,2,2023.0,3.0,2.0,1119,14.4848138,121.0232316,2324700.0
1,0,1999.0,4.0,5.0,2540,1.3324,103.9485953,2415000.0
2,2,2024.0,2.0,2.0,689,1.3393381,103.7638932,1702000.0
2,0,2015.0,4.0,4.0,3003,1.2931673,103.8527436,11879400.0
0,0,1992.0,3.0,2.0,1184,1.3872543,103.7597827,645800.0
2,0,2011.0,3.0,2.0,1281,1.2667184,103.811492599035,2520000.0
0,0,1988.0,2.0,2.0,721,1.4305988,103.8272182,367500.0
2,2,2023.0,1.0,1.0,624,1.3578152,103.88106448575482,1369400.0
2,2,2024.0,3.0,2.0,980,1.3393381,103.7638932,2233400.0
0,0,1980.0,2.0,2.0,883,1.3613534500000002,103.85168816395225,435800.0
2,0,2025.0,3.0,2.0,1076,1.28617715,103.83955002171584,2018100.0
2,0,2011.0,2.0,2.0,926,1.337734,103.84688446807016,1764000.0
2,0,2015.0,2.0,2.0,937,1.32197235,103.94682484218706,1627500.0
2,0,2024.0,4.0,4.0,1808,1.29841635,103.85717773862802,4748400.0
2,2,2022.0,4.0,4.0,1259,1.3443339,103.8786904,3028200.0
2,0,2010.0,6.0,6.0,11600,1.2481118,103.8406065,22890000.0
2,2,2023.0,3.0,3.0,1292,1.3058321,103.8382586,3675000.0
2,0,2007.0,1.0,1.0,700,1.2946685,103.8500737,1365000.0
1,1,2011.0,6.0,7.0,6304,1.316664,103.7868337,12474000.0
2,0,2024.0,3.0,3.0,1367,1.3707342,103.759633,2223700.0
2,0,2023.0,2.0,2.0,732,1.304855,103.77377633404797,2079700.0
2,2,2000.0,6.0,4.0,4000,1.3444213,103.8376946,12810000.0
2,0,2026.0,3.0,3.0,1109,1.44002835,103.82774103667388,1680000.0
0,0,1988.0,3.0,2.0,1001,1.44865245,103.83370054750333,577500.0
0,0,1980.0,2.0,2.0,721,1.3739996,103.85014085275888,407400.0
0,0,1988.0,3.0,2.0,1001,1.44761315,103.83352025714105,607800.0
1,2,1997.0,5.0,5.0,5700,1.31168995,103.7967188272167,8505000.0
2,0,2016.0,1.0,1.0,452,1.2907372,103.81807876293578,1034200.0
2,0,2023.0,4.0,4.0,1432,1.28301625,103.83988698554164,3255000.0
0,0,1981.0,1.0,2.0,1076,1.3270767,103.85709926463171,997500.0
0,0,1992.0,3.0,2.0,1184,1.3887108,103.9075348,577500.0
2,2,2025.0,2.0,1.0,570,1.310429,103.80282102340084,1802500.0
2,2,2022.0,1.0,1.0,495,1.3162896000000002,103.8405759660977,1424800.0
2,2,2024.0,3.0,4.0,1399,1.2963944,103.89101386970906,4181500.0
0,0,1980.0,2.0,2.0,882,1.37987235,103.8359748128836,449400.0
1,0,2014.0,2.0,2.0,1012,1.38077575,103.90124286700012,1344000.0
0,0,1992.0,3.0,2.0,1216,1.40417205,103.89612556090805,774900.0
2,1,2024.0,3.0,2.0,936,1.3306509,103.7670572,1985600.0
2,0,2025.0,2.0,2.0,678,1.28617715,103.83955002171584,1851700.0
1,2,2011.0,5.0,5.0,3154,1.3310043,103.8073633,4544400.0
2,0,2023.0,2.0,2.0,689,1.3124025,103.84117158557598,1900500.0
1,2,2025.0,4.0,4.0,4717,1.30062,103.892783,8059800.0
2,2,2022.0,2.0,2.0,678,1.31735885,103.83802909608715,1875300.0
2,0,2013.0,3.0,2.0,1679,1.24114335,103.83961897005884,3878500.0
2,0,2024.0,3.0,3.0,1647,1.3533168,103.7896255,3494400.0
2,0,2026.0,1.0,1.0,474,1.3859375,103.8344656879244,935600.0
1,0,2017.0,4.0,3.0,1184,1.4170170999999998,103.84503465472268,1520400.0
2,2,2024.0,4.0,4.0,1313,1.3307095,103.8683907,3132200.0
0,0,2006.0,3.0,2.0,1130,1.2773029,103.80868754991737,1029000.0
2,2,2014.0,2.0,2.0,1335,1.31123915,103.82815366202816,4216800.0
2,2,2016.0,1.0,1.0,463,1.3528165,103.759784,745500.0
1,2,2003.0,5.0,5.0,4700,1.3056592,103.8375287,15633300.0
1,0,2027.0,3.0,2.0,958,1.4342184,103.8445323,1202200.0
2,1,2024.0,2.0,1.0,700,1.3306509,103.7670572,1449000.0
2,0,2026.0,4.0,2.0,1302,1.44002835,103.82774103667388,1987600.0
2,0,2026.0,4.0,4.0,1356,1.3404645,103.88373309629344,2520000.0
0,0,1995.0,3.0,2.0,914,1.2931515999999998,103.81071216148337,680400.0
0,0,1988.0,2.0,2.0,732,1.44973485,103.83184256181605,483000.0
2,2,2025.0,2.0,1.0,570,1.310429,103.80282102340084,1813000.0
0,0,1992.0,3.0,2.0,1216,1.3745690000000002,103.7463592295551,693000.0
2,2,2025.0,4.0,2.0,1066,1.309875,103.9119259,2304800.0
2,2,2023.0,2.0,2.0,667,1.3159611,103.836848,2058000.0
2,0,2002.0,3.0,3.0,1184,1.2928811,103.806148499469,1877400.0
0,0,1980.0,4.0,2.0,1603,1.3780483499999998,103.83939348606418,1365000.0
2,2,2014.0,4.0,4.0,2476,1.31123915,103.82815366202816,8013600.0
2,2,2022.0,2.0,2.0,743,1.3157947,103.8320962933791,2609200.0
2,2,2022.0,2.0,2.0,753,1.3162896000000002,103.8405759660977,2060100.0
1,2,2011.0,8.0,4.0,5349,1.3560237,103.8289716,5775000.0
1,2,1980.0,5.0,6.0,4728,1.3196642,103.92376598402689,7560000.0
2,0,2023.0,3.0,2.0,1173,1.3027702,103.8694351,2940000.0
2,0,2015.0,1.0,1.0,365,1.27461455,103.84472174156134,924000.0
0,0,1992.0,3.0,2.0,1528,1.37910945,103.73479269152816,687800.0
0,0,1981.0,3.0,2.0,818,1.3307039,103.8455849,441000.0
0,0,1988.0,2.0,2.0,721,1.4271284,103.840722,441000.0
2,0,2026.0,4.0,4.0,1755,1.2915415,103.84517442690934,3444000.0
2,0,2010.0,7.0,7.0,11200,1.2481118,103.8406065,38325000.0
0,0,2006.0,3.0,2.0,1065,1.2777451,103.82164643413644,682500.0
1,2,1997.0,5.0,6.0,5910,1.31168995,103.7967188272167,8799000.0
0,0,1988.0,3.0,2.0,1291,1.4455884,103.82303718961336,577500.0
2,0,2023.0,3.0,2.0,915,1.3171376,103.75970123067364,2026500.0
2,0,2019.0,1.0,1.0,495,1.29277395,103.82179828971562,1039500.0
2,2,2023.0,1.0,1.0,581,1.3123637,103.80327091227252,1533000.0
2,2,2015.0,2.0,2.0,861,1.35392695,103.87631630256716,1354500.0
0,0,2004.0,2.0,2.0,645,1.4394097,103.7811577,336000.0
1,1,2011.0,6.0,7.0,6304,1.316664,103.7868337,12474000.0
1,2,2016.0,5.0,5.0,4960,1.3211448,103.8136787,11739000.0
0,0,1992.0,3.0,2.0,1140,1.4027297,103.7502941,514500.0
2,2,2023.0,1.0,1.0,549,1.2937092,103.8226002,1561400.0
2,0,2023.0,2.0,2.0,818,1.3027702,103.8694351,2517900.0
2,2,2023.0,1.0,1.0,474,1.3123637,103.80327091227252,1300000.0
